Long,FOLDER,IN FILE,Year,OFFSET,DURATION,Fmin,Fmean,Fmax,DATE,TIME,HOUR,DATE-12,TIME-12,HOUR-12,TOP1MATCH*,TOP1DIST,TOP2MATCH,TOP2DIST,TOP3MATCH,TOP3DIST,VOCALIZATIONS,MANUAL ID,Lat,Long,Main Habitat,REVIEW USERID,INPATHMD5
E:\Josh Output,,ANM100_20240812_055208_000.wav,2024,2.043902,2.13756,38699.246,40121.75,42717.883,12/08/2024,52:10.0,5,11/08/2024,52:10.0,17,40,0.110713,cluster.09,0.397416,cluster.11,0.411199,1,40,-26.502079,153.080228,suburb,,wBW3MY+kFvT6+7U1GVSBnw==
E:\Josh Output,,ANM100_20230803_173840_000.wav,2024,3.124125,1.20947,38604.398,39872.27,42688.379,3/08/2023,38:43.1,17,3/08/2023,38:43.1,5,40,0.113791,cluster.09,0.412567,cluster.11,0.449425,1,40,-26.502079,153.080228,suburb,,rtnZDWJJuvK+DlqC0Y0Ovg==
E:\Josh Output,,ANM100_20230731_180730_000.wav,2024,1.088099,4.312493,39214.551,40506.805,43381.914,31/07/2023,07:31.1,18,31/07/2023,07:31.1,6,40,0.117146,cluster.11,0.433964,cluster.09,0.476262,1,40,-26.502079,153.080228,suburb,,oXeBs2KUmRkYUp/NjoJd5Q==
E:\Josh Output,,ANM100_20240818_202850_000.wav,2024,0.000546,0.773504,39462.969,40552.5,42674.547,18/08/2024,20:28:50,20,18/08/2024,8:28:50,8,40,0.133968,cluster.11,0.439098,cluster.09,0.494766,1,40,-26.502079,153.080228,suburb,,uovnNoVhWAqxGP60SAnJcQ==
E:\Josh Output,,ANM100_20230805_172929_000.wav,2024,0.000551,2.706813,38945.77,40057.609,43203.262,5/08/2023,17:29:29,17,5/08/2023,5:29:29,5,40,0.136207,cluster.09,0.421386,cluster.11,0.48115,1,40,-26.502079,153.080228,suburb,,jFjW1atTYyCmrTpEEyJCEQ==
E:\Josh Output,,ANM100_20240815_215902_000.wav,2024,2.714054,0.699262,39517.488,40394.465,41523.508,15/08/2024,59:04.7,21,15/08/2024,59:04.7,9,40,0.196099,cluster.11,0.384946,cluster.09,0.43377,1,40,-26.502079,153.080228,suburb,,+3a3dB7pBF2umv0PKw1Veg==
E:\Josh Output,,ANM100_20230804_181751_000.wav,2024,5.59084,0.326737,39122.391,40087.508,42720.871,4/08/2023,17:56.6,18,4/08/2023,17:56.6,6,40,0.232055,cluster.09,0.521257,cluster.11,0.553614,1,40,-26.502079,153.080228,suburb,,MGIUlwO4I62qLh9EoQJGoQ==
E:\Josh Output,,ANM100_20230807_215511_000.wav,2024,0.221024,0.460049,38838.613,40031.129,43371.664,7/08/2023,55:11.2,21,7/08/2023,55:11.2,9,40,0.253097,cluster.09,0.47818,cluster.10,0.511225,1,40,-26.502079,153.080228,suburb,,mUUqEqd9ytZT91hQ9D27JQ==
E:\Josh Output,,ANM100_20230806_053208_000.wav,2024,0.001735,0.654047,38216.848,39761.047,44244.98,6/08/2023,5:32:08,5,5/08/2023,17:32:08,17,40,0.259284,cluster.09,0.402916,cluster.11,0.437227,1,40,-26.502079,153.080228,suburb,,tqMDjWLoMP8aGrTD/v/7Ww==
E:\Josh Output,,ANM100_20240815_215902_000.wav,2024,1.466148,0.736928,39356.574,40871.973,42499.422,15/08/2024,59:03.5,21,15/08/2024,59:03.5,9,40,0.271751,cluster.11,0.519602,cluster.09,0.591692,1,40,-26.502079,153.080228,suburb,,+3a3dB7pBF2umv0PKw1Veg==
E:\Josh Output,,ANM100_20230803_173840_000.wav,2024,0.137769,2.087602,39816.551,40924.012,43673.551,3/08/2023,38:40.1,17,3/08/2023,38:40.1,5,40,0.276411,cluster.09,0.612455,cluster.11,0.630736,1,40,-26.502079,153.080228,suburb,,rtnZDWJJuvK+DlqC0Y0Ovg==
E:\Josh Output,,ANM100_20230801_174413_000.wav,2024,0.711419,2.180655,38097.934,39852.703,45239.957,1/08/2023,44:13.7,17,1/08/2023,44:13.7,5,40,0.276976,cluster.09,0.414758,cluster.11,0.42463,1,40,-26.502079,153.080228,suburb,,8JtEbO34+yr220RJ+eIngg==
E:\Josh Output,,ANM100_20230731_174936_000.wav,2024,0.000598,1.16901,39844.852,40572.227,42230.57,31/07/2023,17:49:36,17,31/07/2023,5:49:36,5,40,0.280761,cluster.09,0.566492,cluster.11,0.618303,1,40,-26.502079,153.080228,suburb,,JTlUgpy+axV0D2fJ17jkoA==
E:\Josh Output,,ANM100_20230731_173539_000.wav,2024,0.000575,0.859793,39031.66,40573.305,45108.047,31/07/2023,17:35:39,17,31/07/2023,5:35:39,5,40,0.305214,cluster.09,0.533957,cluster.10,0.561901,1,40,-26.502079,153.080228,suburb,,BA4BiZkc2qsAbQc0KAcB9w==
E:\Josh Output,,ANM100_20230804_193016_000.wav,2024,5.324018,0.208366,38745.207,39789.625,43124.16,4/08/2023,30:21.3,19,4/08/2023,30:21.3,7,40,0.309322,cluster.09,0.455058,cluster.10,0.458415,1,40,-26.502079,153.080228,suburb,,SrcIhHb0fZkbtRYcXU4bgQ==
E:\Josh Output,,ANM100_20240818_024613_000.wav,2024,0.229349,0.430515,38671.023,39739.086,41031.039,18/08/2024,46:13.2,2,17/08/2024,46:13.2,14,40,0.313546,cluster.09,0.434378,cluster.11,0.463741,1,40,-26.502079,153.080228,suburb,,Wmh+p1ZOCyRiBKAI98RN5g==
E:\Josh Output,,ANM100_20230801_174413_000.wav,2024,5.317695,4.127615,38555.898,40283.18,45265.434,1/08/2023,44:18.3,17,1/08/2023,44:18.3,5,40,0.319993,cluster.11,0.503329,cluster.09,0.511417,1,40,-26.502079,153.080228,suburb,,8JtEbO34+yr220RJ+eIngg==
E:\Josh Output,,ANM100_20230731_173539_000.wav,2024,1.76255,0.433289,39073.855,40232.516,43167.605,31/07/2023,35:40.8,17,31/07/2023,35:40.8,5,40,0.320842,cluster.09,0.575842,cluster.10,0.591412,1,40,-26.502079,153.080228,suburb,,BA4BiZkc2qsAbQc0KAcB9w==
E:\Josh Output,,ANM100_20230731_175126_000.wav,2024,0.000617,2.32128,38123.008,39605.938,43266.547,31/07/2023,17:51:26,17,31/07/2023,5:51:26,5,40,0.329657,cluster.09,0.408715,cluster.11,0.448905,1,40,-26.502079,153.080228,suburb,,SmFI1cTVc3q33KBsHa+AwA==
E:\Josh Output,,ANM100_20240818_202850_000.wav,2024,2.281603,0.369696,39331.781,40149.367,42779.84,18/08/2024,28:52.3,20,18/08/2024,28:52.3,8,40,0.339627,cluster.09,0.489241,cluster.11,0.510957,1,40,-26.502079,153.080228,suburb,,uovnNoVhWAqxGP60SAnJcQ==
E:\Josh Output,,ANM100_20240815_220035_000.wav,2024,0.174951,1.179105,39457.883,41073.285,44671.582,15/08/2024,00:35.2,22,15/08/2024,00:35.2,10,40,0.34372,cluster.11,0.677632,cluster.09,0.719643,1,40,-26.502079,153.080228,suburb,,1U5D7Tr0luJ05lzHfCQoEA==
E:\Josh Output,,ANM100_20230809_010219_000.wav,2024,1.274253,1.148137,38312.109,40089.578,43662.594,9/08/2023,02:20.3,1,8/08/2023,02:20.3,13,40,0.344786,cluster.11,0.482137,cluster.09,0.555043,1,40,-26.502079,153.080228,suburb,,jmYxdXN6pho92wg26cr3YA==
E:\Josh Output,,ANM100_20230804_174116_000.wav,2024,0.10392,3.415395,39075.316,41282.457,47945.047,4/08/2023,41:16.1,17,4/08/2023,41:16.1,5,40,0.363493,cluster.09,0.585649,cluster.11,0.591226,1,40,-26.502079,153.080228,suburb,,Pc6d1XduKyfmd9WUoT1FzA==
E:\Josh Output,,ANM100_20230801_174413_000.wav,2024,3.623636,0.38327,38650.078,39606.992,42139.93,1/08/2023,44:16.6,17,1/08/2023,44:16.6,5,40,0.381978,cluster.09,0.556782,cluster.11,0.605888,1,40,-26.502079,153.080228,suburb,,8JtEbO34+yr220RJ+eIngg==
E:\Josh Output,,ANM100_20240814_175413_000.wav,2024,2.229701,0.766303,39027.797,40108.383,42540.133,14/08/2024,54:15.2,17,14/08/2024,54:15.2,5,40,0.409908,cluster.11,0.475505,cluster.09,0.563595,1,40,-26.502079,153.080228,suburb,,PnJ9c8kpnr1S22GOCu67cQ==
E:\Josh Output,,ANM100_20230808_050129_000.wav,2024,3.803943,0.233341,38195.656,39874.477,43244.508,8/08/2023,01:32.8,5,7/08/2023,01:32.8,17,40,0.41058,cluster.11,0.546378,cluster.09,0.575915,1,40,-26.502079,153.080228,suburb,,0r9PT5patNu26HE/3rxOVw==
E:\Josh Output,,ANM100_20230801_173328_000.wav,2024,4.927518,0.19705,38463.32,39745.156,43326.242,1/08/2023,33:32.9,17,1/08/2023,33:32.9,5,40,0.427216,cluster.11,0.472701,cluster.09,0.479198,1,40,-26.502079,153.080228,suburb,,XQvMBjqzWwD9Fvno2MrfeQ==
E:\Josh Output,,ANM100_20230801_174225_000.wav,2024,2.325988,0.796808,38041.477,39884.621,44298.055,1/08/2023,42:27.3,17,1/08/2023,42:27.3,5,40,0.429932,cluster.11,0.469429,cluster.09,0.51412,1,40,-26.502079,153.080228,suburb,,OszN01JwNGFNrra1z6NYkA==
E:\Josh Output,,ANM100_20230801_174225_000.wav,2024,3.846808,0.280729,38467.469,39897.91,43369.871,1/08/2023,42:28.8,17,1/08/2023,42:28.8,5,40,0.432116,cluster.11,0.535025,cluster.09,0.555028,1,40,-26.502079,153.080228,suburb,,OszN01JwNGFNrra1z6NYkA==
E:\Josh Output,,ANM100_20230805_172929_000.wav,2024,4.167145,0.193751,39025.32,39815.848,42011.734,5/08/2023,29:33.2,17,5/08/2023,29:33.2,5,40,0.442651,cluster.09,0.627035,cluster.10,0.669131,1,40,-26.502079,153.080228,suburb,,jFjW1atTYyCmrTpEEyJCEQ==
E:\Josh Output,,ANM100_20240815_215902_000.wav,2024,5.680788,0.249583,39518.484,40792.824,42472.094,15/08/2024,59:07.7,21,15/08/2024,59:07.7,9,40,0.486446,cluster.11,0.613512,cluster.09,0.71618,1,40,-26.502079,153.080228,suburb,,+3a3dB7pBF2umv0PKw1Veg==
E:\Josh Output,,ANM100_20240815_054259_000.wav,2024,9.267993,0.289661,38648.246,39924.695,42004.949,15/08/2024,43:08.3,5,14/08/2024,43:08.3,17,40,0.513575,cluster.11,0.557149,cluster.09,0.639202,1,40,-26.502079,153.080228,suburb,,p3eWib/bTzJE9XgRHVt/Tg==
E:\Josh Output,,ANM100_20230804_193016_000.wav,2024,3.969729,0.226633,38481.578,40586.871,45627.324,4/08/2023,30:20.0,19,4/08/2023,30:20.0,7,40,0.524927,cluster.11,0.749468,cluster.09,0.787937,1,40,-26.502079,153.080228,suburb,,SrcIhHb0fZkbtRYcXU4bgQ==
E:\Josh Output,,ANM100_20230804_193016_000.wav,2024,0.88992,2.399474,39647.906,41924.16,47678.469,4/08/2023,30:16.9,19,4/08/2023,30:16.9,7,40,0.610953,cluster.11,0.815822,cluster.09,0.921333,1,40,-26.502079,153.080228,suburb,,SrcIhHb0fZkbtRYcXU4bgQ==
E:\Josh Output,,ANM100_20240816_182429_000.wav,2024,0.848955,2.007311,36441.254,37481.27,39104.457,16/08/2024,24:29.8,18,16/08/2024,24:29.8,6,40,0.780344,cluster.11,0.854707,cluster.09,0.947978,1,40,-26.502079,153.080228,suburb,,if+6vGZ7rH0QJH3YsdNCoA==
E:\Josh Output,,ANM100_20240821_204704_000.wav,2024,1.94656,0.377318,42105.262,42973.414,43964.094,21/08/2024,47:05.9,20,21/08/2024,47:05.9,8,40,0.969059,cluster.11,1.218023,cluster.09,1.277134,1,40,-26.502079,153.080228,suburb,,nddQ9K8izz2yKmA4Lee9Bw==
E:\Josh Output,,ANM100_20230804_181751_000.wav,2024,0.20411,4.748896,40737.215,43417.469,51576.078,4/08/2023,17:51.2,18,4/08/2023,17:51.2,6,40,0.978562,cluster.11,1.028023,cluster.09,1.174326,1,40,-26.502079,153.080228,suburb,,MGIUlwO4I62qLh9EoQJGoQ==
E:\Josh Output,,ANM100_20240817_014712_000.wav,2024,0.854001,1.561115,40688.121,42566.098,47657.828,17/08/2024,47:12.9,1,16/08/2024,47:12.9,13,40,0.999472,cluster.11,1.044987,cluster.09,1.197464,1,40,-26.502079,153.080228,suburb,,LGauVPFXrF28DmBZv5YXAA==
E:\Josh Output,,ANM100_20240819_192706_000.wav,2024,0.223517,2.486036,37577.246,38225.105,40819.832,19/08/2024,27:06.2,19,19/08/2024,27:06.2,7,40,0.084621,cluster.11,0.281361,cluster.10,0.317045,1,40,-26.502079,153.080228,suburb,,ysA7zikn+3c7ZIHnSXSNug==
E:\Josh Output,,ANM100_20240819_181625_000.wav,2024,0.811807,2.453353,37623.625,38765.637,40387.465,19/08/2024,16:25.8,18,19/08/2024,16:25.8,6,40,0.102611,cluster.10,0.247596,cluster.11,0.35285,1,40,-26.502079,153.080228,suburb,,6juIx/fiyAl3auHEmYEb4Q==
E:\Josh Output,,ANM100_20240818_183135_000.wav,2024,0.00278,2.730529,37892.398,38816.305,40468.836,18/08/2024,31:35.0,18,18/08/2024,31:35.0,6,40,0.106813,cluster.11,0.302444,cluster.10,0.312299,1,40,-26.502079,153.080228,suburb,,1G9ZAc08xb2GedWVUplZ7Q==
E:\Josh Output,,ANM100_20240815_233253_000.wav,2024,0.749147,1.932525,37862.871,39064.227,40834.715,15/08/2024,32:53.7,23,15/08/2024,32:53.7,11,40,0.112885,cluster.11,0.258058,cluster.10,0.353087,1,40,-26.502079,153.080228,suburb,,5+gRlR48EjHGPrJtsyUHdQ==
E:\Josh Output,,ANM100_20230807_204644_000.wav,2024,2.000827,5.729592,37556.609,38700.082,40823.09,7/08/2023,20:46:46,20,7/08/2023,8:46:46,8,40,0.114865,cluster.11,0.260625,cluster.10,0.352973,1,40,-26.502079,153.080228,suburb,,0O9WqHau5fokoXEKHE1LyQ==
E:\Josh Output,,ANM100_20240816_052528_000.wav,2024,0.373915,2.878527,37434.789,38824.414,40474.527,16/08/2024,25:28.4,5,15/08/2024,25:28.4,17,40,0.126581,cluster.11,0.24882,cluster.10,0.366918,1,40,-26.502079,153.080228,suburb,,GmxBVu856AFi0eg/1GsQYw==
E:\Josh Output,,ANM100_20240815_054259_000.wav,2024,0.458982,2.466351,37419.926,38652.781,40251.16,15/08/2024,42:59.5,5,14/08/2024,42:59.5,17,40,0.130796,cluster.10,0.269666,cluster.11,0.354291,1,40,-26.502079,153.080228,suburb,,p3eWib/bTzJE9XgRHVt/Tg==
E:\Josh Output,,ANM100_20240815_205033_000.wav,2024,1.198088,3.453907,37351.516,38481.812,40243.367,15/08/2024,50:34.2,20,15/08/2024,50:34.2,8,40,0.134123,cluster.10,0.229384,cluster.11,0.386077,1,40,-26.502079,153.080228,suburb,,2gmiYXAlNVHjkjooZjtpDw==
E:\Josh Output,,ANM100_20240822_013054_000.wav,2024,0.33808,3.113297,37444.988,39054.676,42105.641,22/08/2024,30:54.3,1,21/08/2024,30:54.3,13,40,0.147469,cluster.11,0.214985,cluster.10,0.400084,1,40,-26.502079,153.080228,suburb,,ILW40QtVraXABtMxa/6zLg==
E:\Josh Output,,ANM100_20230807_185106_000.wav,2024,1.249069,3.005285,37906.5,39025.375,41303.613,7/08/2023,51:07.2,18,7/08/2023,51:07.2,6,40,0.158858,cluster.11,0.312806,cluster.10,0.334289,1,40,-26.502079,153.080228,suburb,,iJCpFLBSPl6d9lVH5HhncA==
E:\Josh Output,,ANM100_20230731_173539_000.wav,2024,6.228025,0.464226,37512.746,38642.074,41106.547,31/07/2023,35:45.2,17,31/07/2023,35:45.2,5,40,0.17501,cluster.10,0.194403,cluster.11,0.429693,1,40,-26.502079,153.080228,suburb,,BA4BiZkc2qsAbQc0KAcB9w==
E:\Josh Output,,ANM100_20240811_031937_000.wav,2024,0.005539,2.348879,38262.652,39254.723,40766.449,11/08/2024,19:37.0,3,10/08/2024,19:37.0,15,40,0.18548,cluster.08,0.30995,cluster.11,0.330029,1,40,-26.502079,153.080228,suburb,,a536cEi+Lrf0OOx0rLYqFw==
E:\Josh Output,,ANM100_20240811_032242_000.wav,2024,0.436324,3.287044,37483.391,38949.754,41001.785,11/08/2024,22:42.4,3,10/08/2024,22:42.4,15,40,0.18628,cluster.11,0.203292,cluster.10,0.435681,1,40,-26.502079,153.080228,suburb,,wc2wqRMzju4d4zTLKCfDVQ==
E:\Josh Output,,ANM100_20240815_192901_000.wav,2024,0.699324,0.538495,38018.977,39050.875,41006.125,15/08/2024,29:01.7,19,15/08/2024,29:01.7,7,40,0.191784,cluster.11,0.327356,cluster.10,0.362137,1,40,-26.502079,153.080228,suburb,,SykWOpIaW221C90Vq3kLpQ==
E:\Josh Output,,ANM100_20240815_192901_000.wav,2024,2.259684,1.035947,37779.57,38922.023,40672.645,15/08/2024,29:03.3,19,15/08/2024,29:03.3,7,40,0.205799,cluster.11,0.309203,cluster.10,0.388694,1,40,-26.502079,153.080228,suburb,,SykWOpIaW221C90Vq3kLpQ==
E:\Josh Output,,ANM100_20230807_185106_000.wav,2024,6.081065,1.506157,37927.348,38715.758,40345.047,7/08/2023,51:12.1,18,7/08/2023,51:12.1,6,40,0.213956,cluster.10,0.219438,cluster.11,0.460606,1,40,-26.502079,153.080228,suburb,,iJCpFLBSPl6d9lVH5HhncA==
E:\Josh Output,,ANM100_20240815_054701_000.wav,2024,0.196679,0.379535,37404.875,38617.227,40561.105,15/08/2024,47:01.2,5,14/08/2024,47:01.2,17,40,0.215679,cluster.10,0.342861,cluster.11,0.36955,1,40,-26.502079,153.080228,suburb,,tx1TCGdSmGXb3qKdbTsDyA==
E:\Josh Output,,ANM100_20240818_053834_000.wav,2024,0.315726,1.920592,37808.84,38975.617,41549.391,18/08/2024,38:34.3,5,17/08/2024,38:34.3,17,40,0.225888,cluster.10,0.317834,cluster.11,0.394895,1,40,-26.502079,153.080228,suburb,,p3ZQnMJdCiW6mxcafTqLvg==
E:\Josh Output,,ANM100_20240819_185621_000.wav,2024,2.45192,0.993242,37460.207,38565.246,40792.938,19/08/2024,56:23.5,18,19/08/2024,56:23.5,6,40,0.237213,cluster.11,0.262699,cluster.10,0.453276,1,40,-26.502079,153.080228,suburb,,6fK4dloL3OAmypcih7Sujw==
E:\Josh Output,,ANM100_20240815_233253_000.wav,2024,3.44516,0.130847,37497.77,38792.352,41429.289,15/08/2024,32:56.4,23,15/08/2024,32:56.4,11,40,0.239133,cluster.11,0.322604,cluster.10,0.413816,1,40,-26.502079,153.080228,suburb,,5+gRlR48EjHGPrJtsyUHdQ==
E:\Josh Output,,ANM100_20230807_205219_000.wav,2024,0.195019,1.457163,37738.293,38839.234,41132.988,7/08/2023,52:19.2,20,7/08/2023,52:19.2,8,40,0.246679,cluster.11,0.315586,cluster.10,0.437168,1,40,-26.502079,153.080228,suburb,,VzoNYnCUScoeJWAsvf1xQg==
E:\Josh Output,,ANM100_20240815_234810_000.wav,2024,0.000602,1.041118,38197.133,39389.094,41032.168,15/08/2024,23:48:10,23,15/08/2024,11:48:10,11,40,0.248724,cluster.08,0.275599,cluster.11,0.369849,1,40,-26.502079,153.080228,suburb,,2a4NcLsKoPb9so26UEiT2A==
E:\Josh Output,,ANM100_20240822_004308_000.wav,2024,1.171059,3.146923,37669.273,38983.992,40998.137,22/08/2024,43:09.2,0,21/08/2024,43:09.2,12,40,0.253011,cluster.11,0.284787,cluster.10,0.459755,1,40,-26.502079,153.080228,suburb,,Q+wtBAmH2tsJDqOV2sRXqQ==
E:\Josh Output,,ANM100_20240815_053851_000.wav,2024,1.080189,2.837657,37098.5,38300.574,40130.102,15/08/2024,38:52.1,5,14/08/2024,38:52.1,17,40,0.253307,cluster.10,0.316983,cluster.11,0.443504,1,40,-26.502079,153.080228,suburb,,So/FKfz0KcFJ+vP6uycs/w==
E:\Josh Output,,ANM100_20230807_053936_000.wav,2024,0.000655,0.937862,38250.789,39156.648,41019.234,7/08/2023,5:39:36,5,6/08/2023,17:39:36,17,40,0.266787,cluster.10,0.268951,cluster.08,0.368097,1,40,-26.502079,153.080228,suburb,,fgaiGegXpDGCNqphdMxujw==
E:\Josh Output,,ANM100_20240815_213806_000.wav,2024,2.029243,0.310753,38110.695,39270.613,41039.676,15/08/2024,38:08.0,21,15/08/2024,38:08.0,9,40,0.276874,cluster.11,0.309812,cluster.08,0.3485,1,40,-26.502079,153.080228,suburb,,AJ4tLQq2zR4weoCwFaId3w==
E:\Josh Output,,ANM100_20230807_010633_000.wav,2024,0.007188,0.428387,37304.625,38332.336,40111.258,7/08/2023,06:33.0,1,6/08/2023,06:33.0,13,40,0.27961,cluster.11,0.386011,cluster.10,0.409642,1,40,-26.502079,153.080228,suburb,,GGF7Rsu31lroI6wtDo9f9w==
E:\Josh Output,,ANM100_20240815_053851_000.wav,2024,4.655072,0.338859,37363.789,38189.383,39939.547,15/08/2024,38:55.7,5,14/08/2024,38:55.7,17,40,0.289264,cluster.10,0.325131,cluster.11,0.473929,1,40,-26.502079,153.080228,suburb,,So/FKfz0KcFJ+vP6uycs/w==
E:\Josh Output,,ANM100_20230807_053936_000.wav,2024,3.250503,1.007351,37388.168,38188.336,39580.625,7/08/2023,39:39.3,5,6/08/2023,39:39.2,17,40,0.294358,cluster.10,0.331404,cluster.11,0.474058,1,40,-26.502079,153.080228,suburb,,fgaiGegXpDGCNqphdMxujw==
E:\Josh Output,,ANM100_20230808_050129_000.wav,2024,2.742135,0.464741,37357.574,38289.09,39960.504,8/08/2023,01:31.7,5,7/08/2023,01:31.7,17,40,0.302165,cluster.10,0.302214,cluster.11,0.50551,1,40,-26.502079,153.080228,suburb,,0r9PT5patNu26HE/3rxOVw==
E:\Josh Output,,ANM100_20240815_213806_000.wav,2024,2.935664,0.318019,37474.656,38549.617,40137.125,15/08/2024,38:08.9,21,15/08/2024,38:08.9,9,40,0.3072,cluster.11,0.396897,cluster.10,0.430015,1,40,-26.502079,153.080228,suburb,,AJ4tLQq2zR4weoCwFaId3w==
E:\Josh Output,,ANM100_20240815_042342_000.wav,2024,0.238684,1.880217,36559.887,38025.246,40164.223,15/08/2024,23:42.2,4,14/08/2024,23:42.2,16,40,0.344627,cluster.11,0.384701,cluster.10,0.495047,1,40,-26.502079,153.080228,suburb,,d3Tg2aLiVcDajf9ugsJcwA==
E:\Josh Output,,ANM100_20240820_203311_000.wav,2024,0.001276,1.206085,37219.16,38093.566,39660.848,20/08/2024,20:33:11,20,20/08/2024,8:33:11,8,40,0.356066,cluster.11,0.392741,cluster.10,0.497292,1,40,-26.502079,153.080228,suburb,,gGcEHGaLAfROqAeLKU7Ddw==
E:\Josh Output,,ANM100_20230807_211103_000.wav,2024,0.400163,0.193575,37497.77,38888.113,40513.359,7/08/2023,11:03.4,21,7/08/2023,11:03.4,9,40,0.364181,cluster.11,0.440427,cluster.10,0.484564,1,40,-26.502079,153.080228,suburb,,2JSjx9KBr5DmGBW0/Sgl7Q==
E:\Josh Output,,ANM100_20240820_053115_000.wav,2024,2.037579,0.176968,37657.621,38815.094,40622.75,20/08/2024,31:17.0,5,19/08/2024,31:17.0,17,40,0.365171,cluster.11,0.423823,cluster.10,0.500175,1,40,-26.502079,153.080228,suburb,,3QoK21kXRJFavjs3aiietA==
E:\Josh Output,,ANM100_20240815_053936_000.wav,2024,11.599254,1.68854,36872.512,37943.395,40832.41,15/08/2024,39:47.6,5,14/08/2024,39:47.6,17,40,0.382945,cluster.10,0.432671,cluster.11,0.516096,1,40,-26.502079,153.080228,suburb,,ZaLQSxPrP8rs4amiQdlpVg==
E:\Josh Output,,ANM100_20240810_180349_000.wav,2024,2.622344,0.341244,37735.848,38363.211,40124.559,10/08/2024,03:51.6,18,10/08/2024,03:51.6,6,40,0.419129,cluster.10,0.465346,cluster.11,0.540684,1,40,-26.502079,153.080228,suburb,,FeQRM0ZhBwgOh6zhusssBA==
E:\Josh Output,,ANM100_20240815_052916_000.wav,2024,4.050784,0.241619,37151.316,38282.391,40133.41,15/08/2024,29:20.0,5,14/08/2024,29:20.1,17,40,0.461209,cluster.10,0.524791,cluster.11,0.54851,1,40,-26.502079,153.080228,suburb,,cRsWH7BZ0yrXKbARYIqBrg==
E:\Josh Output,,ANM100_20240815_054259_000.wav,2024,8.600466,0.100568,37394.477,38899.039,42720.871,15/08/2024,43:07.6,5,14/08/2024,43:07.6,17,40,0.51855,cluster.10,0.550902,cluster.08,0.556906,1,40,-26.502079,153.080228,suburb,,p3eWib/bTzJE9XgRHVt/Tg==
E:\Josh Output,,ANM100_20230807_211103_000.wav,2024,2.046103,4.796186,37372.277,38319.422,40000.539,7/08/2023,11:05.0,21,7/08/2023,11:05.0,9,40,0.081248,cluster.09,0.229988,cluster.11,0.506849,1,40,-26.502079,153.080228,suburb,,2JSjx9KBr5DmGBW0/Sgl7Q==
E:\Josh Output,,ANM100_20240815_053509_000.wav,2024,0.001436,3.144641,37692.504,38489.746,39858.34,15/08/2024,5:35:09,5,14/08/2024,17:35:09,17,40,0.094343,cluster.09,0.267959,cluster.11,0.535165,1,40,-26.502079,153.080228,suburb,,+9MznUhdlCv+Pgf3ztkudw==
E:\Josh Output,,ANM100_20240815_193442_000.wav,2024,0.544082,1.031534,37388.891,38236.02,39438.832,15/08/2024,34:42.5,19,15/08/2024,34:42.5,7,40,0.098311,cluster.09,0.371129,cluster.08,0.630805,1,40,-26.502079,153.080228,suburb,,sHFP+aqJYeLz9qaBDCZYjQ==
E:\Josh Output,,ANM100_20240815_054630_000.wav,2024,0.508774,1.237091,37254.996,38430.281,39905.578,15/08/2024,46:30.5,5,14/08/2024,46:30.5,17,40,0.102217,cluster.09,0.275719,cluster.08,0.525409,1,40,-26.502079,153.080228,suburb,,EJOzJcI3R2Wr2SliOfflzg==
E:\Josh Output,,ANM100_20240818_224704_000.wav,2024,0.002358,3.865573,37057.102,37860.492,39411.145,18/08/2024,47:04.0,22,18/08/2024,47:04.0,10,40,0.103085,cluster.09,0.359082,cluster.11,0.632307,1,40,-26.502079,153.080228,suburb,,24bwg3nwMxVBVHdWFnSvmA==
E:\Josh Output,,ANM100_20240815_232906_000.wav,2024,0.47682,1.943862,37431.355,38375.973,39718.531,15/08/2024,29:06.5,23,15/08/2024,29:06.5,11,40,0.114656,cluster.09,0.244306,cluster.11,0.517383,1,40,-26.502079,153.080228,suburb,,4DGoyDOqYw3c+oC0/oNnag==
E:\Josh Output,,ANM100_20240811_013620_000.wav,2024,0.900188,1.989436,37303.461,38286.793,40044.02,11/08/2024,36:20.9,1,10/08/2024,36:20.9,13,40,0.144005,cluster.09,0.276506,cluster.11,0.534071,1,40,-26.502079,153.080228,suburb,,ZUMXGQpg/pGQaZBH+Iypsg==
E:\Josh Output,,ANM100_20230807_221400_000.wav,2024,0.000566,5.784489,37129.004,37884.805,39643.996,7/08/2023,22:14:00,22,7/08/2023,10:14:00,10,40,0.148947,cluster.09,0.254576,cluster.11,0.513463,1,40,-26.502079,153.080228,suburb,,URm683sd8w7vjUrq0NkiMQ==
E:\Josh Output,,ANM100_20240820_203311_000.wav,2024,1.784765,1.652713,37655.457,38604.438,40385.375,20/08/2024,33:12.8,20,20/08/2024,33:12.8,8,40,0.163679,cluster.09,0.34701,cluster.08,0.509814,1,40,-26.502079,153.080228,suburb,,gGcEHGaLAfROqAeLKU7Ddw==
E:\Josh Output,,ANM100_20240812_054003_000.wav,2024,1.180473,1.219573,37143.684,38187.773,39593.746,12/08/2024,40:04.2,5,11/08/2024,40:04.2,17,40,0.173243,cluster.09,0.339385,cluster.11,0.604298,1,40,-26.502079,153.080228,suburb,,nCYTQVZ9yoJsCeLCTULzhQ==
